;weiszfeld obj;weiszfeld n iter;weiszfeld time;weiszfeld iter time;n;m;bfgs obj;bfgs n iter;bfgs time;bfgs iter time;newton obj;newton n iter;newton time;newton iter time
0;0;7.0;0.004317069053649902;0.004186375141143799;6;2000;0;12.9;0.014409492015838623;0.01427262306213379;0;2.83;0.017480316162109374;0.017371227741241457
1;0;7.21;0.002487330436706543;0.0023984169960021974;6;1000;0;12.37;0.008124246597290039;0.008043570518493652;0;2.95;0.009352002143859863;0.009280784130096436
2;0;6.63;0.01170267105102539;0.01138000249862671;6;10000;0;13.0;0.0695561122894287;0.0692480444908142;0;2.05;0.0464483118057251;0.04617565631866455
3;0;7.62;0.0010632944107055663;0.0010153436660766601;6;500;0;8.95;0.0031428122520446777;0.0030979466438293456;0;3.0;0.0034124445915222168;0.0033722639083862303
4;0;6.92;0.0069498419761657715;0.006752669811248779;6;5000;0;12.96;0.02875638961791992;0.028566756248474122;0;2.27;0.02039727210998535;0.020235867500305177
5;0;8.06;0.0009369349479675293;0.0008903789520263672;6;200;0;7.91;0.002795608043670654;0.0027535367012023926;0;3.0;0.002391834259033203;0.0023553109169006346
6;0;8.55;0.0007156562805175781;0.0006691336631774903;6;100;0;6.76;0.0020462536811828615;0.0020108485221862794;0;3.0;0.0014967107772827148;0.0014656710624694825
7;0;10.58;0.003989224433898926;0.0039052653312683107;3;2000;0;7.16;0.006354665756225586;0.006265180110931396;0;2.96;0.007145240306854248;0.00706296443939209
8;0;10.94;0.002285618782043457;0.0022268295288085938;3;1000;0;7.33;0.003933207988739014;0.003874466419219971;0;3.0;0.004173400402069091;0.004118950366973877
9;0;9.76;0.014796359539031982;0.014502716064453126;3;10000;0;8.66;0.03622296810150147;0.03592748165130615;0;2.68;0.0277730917930603;0.027505011558532716
10;0;11.45;0.0013259077072143555;0.0012819647789001464;3;500;0;6.53;0.0020228195190429687;0.001981446743011475;0;3.0;0.0023636317253112795;0.002327277660369873
11;0;10.24;0.00826314926147461;0.008102753162384034;3;5000;0;9.05;0.018016061782836913;0.017838749885559082;0;2.92;0.015408883094787598;0.015263464450836182
12;0;12.43;0.0009158635139465332;0.0008685922622680664;3;200;0;6.2;0.001519773006439209;0.0014886689186096192;0;3.05;0.0013523173332214355;0.0013230514526367187
13;0;13.0;0.0006843948364257812;0.0006443905830383301;3;100;0;7.36;0.0015234756469726563;0.0014945554733276367;0;3.29;0.0010412859916687012;0.001016547679901123
14;0;5.98;0.004156229496002198;0.003979520797729492;10;2000;0;13.23;0.016711947917938234;0.016574718952178956;0;2.44;0.015587687492370605;0.015473127365112305
15;0;5.99;0.002373003959655762;0.002253921031951904;10;1000;0;11.26;0.008771915435791016;0.008684215545654296;0;2.92;0.009680843353271485;0.009606351852416992
16;0;5.23;0.01023935317993164;0.009855325222015382;10;10000;0;18.6;0.11139424800872803;0.11096522331237793;0;2.0;0.07694357633590698;0.07664825677871705
17;0;6.05;0.001311044692993164;0.0012325167655944825;10;500;0;8.01;0.0038317251205444336;0.0037713384628295897;0;2.98;0.005469610691070556;0.005419087409973144
18;0;5.77;0.009075658321380615;0.008764374256134033;10;5000;0;16.3;0.050384173393249514;0.0501346755027771;0;2.01;0.04620588541030884;0.04597002029418945
19;0;6.59;0.0008102869987487793;0.0007569146156311035;10;200;0;6.71;0.0027423930168151856;0.0026978373527526854;0;3.0;0.0029951763153076173;0.002957148551940918
20;0;7.03;0.0006212401390075684;0.0005772018432617188;10;100;0;4.99;0.0015244603157043457;0.0014850997924804688;0;3.0;0.001972336769104004;0.001938624382019043
21;0;6.03;0.004113557338714599;0.003957445621490478;8;2000;0;13.99;0.016700708866119386;0.01656564712524414;0;2.74;0.015562915802001953;0.015445380210876465
22;0;6.46;0.0021691441535949705;0.0020693659782409666;8;1000;0;12.18;0.007647299766540527;0.007564840316772461;0;2.98;0.008776187896728516;0.008707594871520997
23;0;5.98;0.010974056720733642;0.010625388622283936;8;10000;0;16.9;0.0990679931640625;0.0986484146118164;0;2.0;0.061446382999420165;0.06116166114807129
24;0;6.83;0.001463158130645752;0.0013902831077575685;8;500;0;8.35;0.004133625030517578;0.004071922302246094;0;2.99;0.005019567012786865;0.004965124130249024
25;0;6.0;0.009031054973602294;0.00874600887298584;8;5000;0;16.32;0.046191365718841554;0.04594208240509033;0;2.06;0.029392921924591066;0.029166712760925292
26;0;7.16;0.0008469676971435547;0.0007978129386901855;8;200;0;7.51;0.002801921367645264;0.002761802673339844;0;3.0;0.002608933448791504;0.002570168972015381
27;0;7.57;0.000637507438659668;0.0005949902534484864;8;100;0;5.69;0.001728503704071045;0.001692328453063965;0;3.0;0.001623513698577881;0.0015924286842346192
28;0;6.0;0.004288225173950195;0.004126787185668945;9;2000;0;13.52;0.01717897891998291;0.017042908668518066;0;2.51;0.015147287845611573;0.015027644634246827
29;0;6.02;0.0022006797790527343;0.0020899057388305666;9;1000;0;11.96;0.008589248657226562;0.008506214618682862;0;2.9;0.008943517208099366;0.008873445987701416
30;0;5.83;0.011042222976684571;0.010664935111999512;9;10000;0;18.4;0.1082099962234497;0.10778848886489868;0;2.0;0.06922567129135132;0.0689370083808899
31;0;6.35;0.0012695741653442382;0.0011885190010070801;9;500;0;8.09;0.00356564998626709;0.003508152961730957;0;3.0;0.00505652904510498;0.005011255741119385
32;0;5.97;0.009418747425079345;0.009112129211425781;9;5000;0;16.66;0.05029376029968262;0.05004266500473022;0;2.02;0.03051445722579956;0.03028604030609131
33;0;6.92;0.0008360719680786132;0.000782783031463623;9;200;0;6.99;0.00279571533203125;0.0027486681938171387;0;3.0;0.0027842164039611817;0.0027468204498291016
34;0;7.22;0.0006188845634460449;0.0005728578567504882;9;100;0;5.15;0.0015837526321411132;0.001546192169189453;0;3.0;0.0017411494255065918;0.0017095470428466796
35;0;7.84;0.003252253532409668;0.003152470588684082;5;2000;0;11.0;0.00957655429840088;0.009482026100158691;0;2.9;0.008065636157989503;0.007977755069732665
36;0;7.97;0.0018150830268859864;0.0017490291595458984;5;1000;0;10.95;0.005626106262207031;0.005561342239379883;0;2.99;0.004812560081481934;0.004754371643066406
37;0;7.09;0.012135159969329835;0.011815295219421387;5;10000;0;13.65;0.0542164158821106;0.0539390230178833;0;2.16;0.02706404447555542;0.026788330078125
38;0;8.25;0.0010902023315429688;0.0010422778129577637;5;500;0;9.05;0.003310134410858154;0.003269338607788086;0;2.99;0.0027398371696472166;0.0027000570297241212
39;0;7.27;0.006548094749450684;0.006364941596984863;5;5000;0;14.35;0.026737546920776366;0.026556689739227295;0;2.45;0.015519802570343017;0.015370004177093506
40;0;8.85;0.0006932187080383301;0.000654914379119873;5;200;0;7.98;0.0020642542839050294;0.002030625343322754;0;3.0;0.001463615894317627;0.00143416166305542
41;0;9.42;0.0005296301841735839;0.0004895162582397461;5;100;0;7.02;0.0015101313591003418;0.0014813375473022462;0;3.0;0.0009817147254943847;0.0009573030471801757
42;0;6.83;0.0045428013801574706;0.004397234916687012;7;2000;0;13.96;0.016345868110656737;0.016207921504974365;0;2.75;0.014628121852874756;0.014510252475738526
43;0;6.94;0.002277684211730957;0.002185714244842529;7;1000;0;12.24;0.007555577754974365;0.0074749946594238285;0;2.93;0.007799370288848877;0.007730565071105957
44;0;6.01;0.011063594818115235;0.010704002380371093;7;10000;0;15.0;0.09054959058761597;0.09011152267456055;0;2.01;0.04497153282165527;0.04467472553253174
45;0;7.02;0.001411139965057373;0.0013474178314208983;7;500;0;8.65;0.004042932987213135;0.003984372615814209;0;3.0;0.0047185921669006346;0.0046670627593994145
46;0;6.16;0.009138376712799072;0.008852317333221435;7;5000;0;14.92;0.04242945909500122;0.04217791080474854;0;2.16;0.028173184394836424;0.02793853998184204
47;0;7.62;0.0008640193939208984;0.0008166313171386718;7;200;0;7.77;0.0028014421463012696;0.0027593255043029787;0;3.0;0.0024495553970336915;0.0024125123023986815
48;0;8.01;0.0006463813781738281;0.0006018614768981933;7;100;0;6.23;0.001822960376739502;0.001785430908203125;0;3.0;0.0015513014793395996;0.0015204691886901856
49;0;8.75;0.003323497772216797;0.00323408842086792;4;2000;0;9.0;0.007847046852111817;0.007758858203887939;0;2.93;0.0073703408241271974;0.007291994094848633
50;0;9.0;0.0018833541870117187;0.001822819709777832;4;1000;0;8.98;0.004511775970458984;0.004452345371246338;0;2.99;0.0042888569831848146;0.004235117435455322
51;0;8.08;0.012972593307495117;0.012691152095794678;4;10000;0;10.92;0.047903478145599365;0.0476339864730835;0;2.28;0.02592409372329712;0.025668725967407227
52;0;9.29;0.0011791348457336425;0.001132974624633789;4;500;0;8.02;0.002574355602264404;0.002531552314758301;0;2.99;0.0025503373146057128;0.0025097084045410155
53;0;8.41;0.007316317558288574;0.007146692276000977;4;5000;0;11.65;0.022953665256500243;0.022784605026245117;0;2.73;0.015732386112213136;0.015591332912445069
54;0;9.99;0.0007550287246704102;0.000715792179107666;4;200;0;7.78;0.0019802618026733398;0.001946265697479248;0;3.0;0.0013943815231323242;0.0013656258583068849
55;0;10.67;0.0006081438064575195;0.0005648612976074218;4;100;0;7.38;0.0016391468048095703;0.0016106462478637695;0;3.01;0.0009935426712036133;0.0009681940078735352
56;0;15.81;0.005405077934265137;0.00533064603805542;2;2000;0;7.05;0.005557806491851807;0.00548532247543335;0;3.19;0.007104852199554443;0.007031619548797607
57;0;16.17;0.003137614727020264;0.0030817937850952147;2;1000;0;7.05;0.0034630441665649413;0.00341444730758667;0;3.22;0.0040001654624938964;0.0039494061470031734
58;0;14.6;0.020828979015350343;0.020579142570495604;2;10000;0;7.14;0.02621251583099365;0.025932197570800782;0;3.04;0.028938000202178956;0.02868924379348755
59;0;17.4;0.002012524604797363;0.0019686198234558105;2;500;0;6.28;0.001991109848022461;0.0019520950317382813;0;3.34;0.0025850939750671387;0.0025488400459289552
60;0;15.12;0.011845510005950927;0.01170391082763672;2;5000;0;7.11;0.013114469051361084;0.012953917980194091;0;3.08;0.015199027061462402;0.01506530523300171
61;0;18.42;0.001255333423614502;0.001211092472076416;2;200;0;5.98;0.001443030834197998;0.001412184238433838;0;3.75;0.001616199016571045;0.0015883970260620118
62;0;20.43;0.0009369730949401855;0.000898287296295166;2;100;0;6.65;0.0013477301597595215;0.0013207769393920898;0;3.86;0.0011312556266784668;0.0011088943481445312
